Distance;BBnoise;Buoy;Soundgp;DURATION;RLp;NLp;CENTRETIMEp;Q1Tp;Q3Tp;IQTp;C10Tp;C90Tp;ICTp;MAXTIMEp;MINTIMEp;CENTRETIMEs;Q1Ts;Q3Ts;IQTs;C10Ts;C90Ts;ICTs;MAXTIMEs;MINTIMEs;PEAKFREQUENCY;CENTREFREQUENCY;Q1F;Q3F;IQF;C10F;C90F;ICF;Q1TFREQ;Q3TFREQ;PEAKFREQUENCYlog;CENTREFREQUENCYlog;Q1Flog;Q3Flog;IQFlog;C10Flog;C90Flog;ICFlog;Q1TFREQlog;Q3TFREQlog;TRENDF;SLpp;SLrms;SLefd;NLrms;SNRrms;SLrmsBAND;NLrmsBAND;SNRrmsBAND;RLSNRb;Source
2952;91;5;247;0.731201814;116.278106;117.9379477;53.86094399;33.43670533;76.84674068;43.41003535;16.39273088;86.64020344;70.24747255;44.45822738;22.22911369;0.3938322;0.244489796;0.561904762;0.317414966;0.119863946;0.633514739;0.513650794;0.325079365;0.162539683;87.4786377;103.62854;83.44116211;139.9658203;56.5246582;72.67456055;211.2945557;138.6199951;104.9743652;78.05786133;1.941902011;2.01547938;1.921380344;2.146021994;1.752237945;1.861382414;2.324888307;2.141825879;2.021083257;1.892416648;1.344827586;168.0589907;157.7248467;156.3654887;89.91779908;67.80704766;157.4996647;85.94876401;71.55090064;14.7187799;wind
2036;95;1;248;0.911292517;124.8710546;114.1032948;82.05932119;75.48024286;83.64685976;8.166616901;45.8893202;87.5236389;41.6343187;84.08480143;30.57629143;0.747800454;0.687845805;0.762267574;0.074421769;0.418185941;0.797596372;0.379410431;0.766258503;0.278639456;121.1242676;119.7784424;106.3201904;137.2741699;30.95397949;90.17028809;180.3405762;90.17028809;100.9368896;130.5450439;2.083231164;2.078378661;2.026615746;2.137588826;1.490716491;1.955063457;2.256093453;1.955063457;2.004049918;2.115760389;0.773195876;187.7642719;165.9370834;165.5338776;87.98680467;77.95027878;166.0509199;85.73210407;80.3188158;8.15770254;wind
2742;91;2;248;0.878730159;118.8817921;116.7496684;82.34413708;77.39471511;88.79025599;11.39554088;47.61044591;92.888109;45.27766309;79.27332783;31.70933113;0.723582766;0.680090703;0.780226757;0.100136054;0.418367347;0.816235828;0.397868481;0.696598639;0.278639456;126.5075684;130.5450439;111.7034912;162.8448486;51.14135742;95.55358887;235.5194092;139.9658203;99.59106445;117.086792;2.102116508;2.115760389;2.048066747;2.211774025;1.708772251;1.980247003;2.372026703;2.146021994;1.998220374;2.068507907;0.850574713;179.4346825;161.1530788;160.5918583;85.36529238;75.78778642;161.7459458;82.6165595;79.12938628;10.19305541;wind
2952;91;5;248;1.016507937;116.8631009;122.5935302;74.24823771;67.81029714;81.18586598;13.37556884;30.83340769;83.78691889;52.9535112;82.23431784;54.82287856;0.754739229;0.689297052;0.825260771;0.135963719;0.313424036;0.85170068;0.538276644;0.835918367;0.557278912;123.815918;125.1617432;107.6660156;157.4615479;49.79553223;92.86193848;212.6403809;119.7784424;104.9743652;122.4700928;2.092776482;2.097471603;2.032078642;2.197174516;1.697190379;1.967837745;2.327645741;2.078378661;2.021083257;2.088030047;0.857142857;176.6186518;159.6451012;159.7164027;88.39415431;71.25094691;159.2229649;83.97161309;75.25135177;8.467413929;wind
2036;95;1;249;0.846031746;123.2936578;122.486221;62.53015277;46.57196462;79.66764942;33.0956848;40.76119003;86.72205843;45.9608684;46.65773251;27.44572501;0.529024943;0.394013605;0.674013605;0.28;0.344852608;0.733696145;0.388843537;0.394739229;0.232199546;99.59106445;111.7034912;94.20776367;139.9658203;45.75805664;80.74951172;169.5739746;88.82446289;137.2741699;174.9572754;1.998220374;2.048066747;1.974086695;2.146021994;1.660467572;1.907139905;2.2293592;1.94853259;2.137588826;2.242932007;0.784615385;185.3522347;167.294628;166.5687274;88.04797074;79.24665727;167.788404;86.15194202;81.63646201;10.72982717;wind
2742;91;2;249;0.936235828;118.5448424;115.4947576;55.90001938;46.11509397;77.42201124;31.30691726;37.45398179;80.88548731;43.43150552;79.36446425;99.20558031;0.523356009;0.431746032;0.724852608;0.293106576;0.350657596;0.757278912;0.406621315;0.743038549;0.928798186;133.2366943;135.9283447;115.7409668;162.8448486;47.10388184;100.9368896;234.173584;133.2366943;123.815918;138.6199951;2.124623849;2.133310028;2.063487106;2.211774025;1.673056699;2.004049918;2.369537903;2.124623849;2.092776482;2.141825879;0.893203883;179.3468304;161.7489602;161.4630232;85.22070924;76.52825099;161.8026182;83.49464333;78.30797486;10.00063018;wind
2952;91;5;249;0.91324263;117.8864281;114.9965457;61.96553608;49.86343547;79.48552416;29.62208869;38.45657248;85.56388737;47.10731489;53.39424939;22.88324974;0.565895692;0.45537415;0.725895692;0.270521542;0.351201814;0.781405896;0.430204082;0.487619048;0.208979592;119.7784424;129.1992188;110.357666;153.4240723;43.06640625;88.82446289;195.1446533;106.3201904;104.9743652;158.807373;2.078378661;2.111259888;2.042802507;2.185893506;1.634138633;1.94853259;2.290356657;2.026615746;2.021083257;2.200870662;0.661016949;178.599071;161.0511343;160.6572118;88.74059454;72.31053979;161.3610092;84.53412398;76.82688526;9.648366281;wind
2036;95;1;250;0.827528345;122.2799735;114.6134446;75.43157779;70.09919439;84.3152299;14.21603551;41.37666466;91.2204746;49.84380994;75.76039897;19.64158492;0.624217687;0.580090703;0.697732426;0.117641723;0.342403628;0.754875283;0.412471655;0.626938776;0.162539683;106.3201904;107.6660156;87.4786377;130.5450439;43.06640625;71.32873535;173.6114502;102.2827148;100.9368896;78.05786133;2.026615746;2.032078642;1.941902011;2.115760389;1.634138633;1.853264524;2.239578365;2.009802247;2.004049918;1.892416648;1.293103448;186.0103493;167.1535742;166.331641;88.83151434;78.32205987;167.5713177;87.16789777;80.40341998;8.840941919;wind
2742;91;2;250;0.821678005;119.5368177;115.0732311;76.78551717;70.43271884;84.18147698;13.74875814;43.91213158;91.31802627;47.40589469;73.47389337;19.78143283;0.630929705;0.578730159;0.69170068;0.112970522;0.360816327;0.750340136;0.38952381;0.603718821;0.162539683;100.9368896;117.086792;95.55358887;160.1531982;64.59960938;82.09533691;226.0986328;144.0032959;127.8533936;162.8448486;2.004049918;2.068507907;1.980247003;2.204535616;1.810229892;1.91431849;2.354297936;2.158372432;2.10671226;2.211774025;0.785123967;181.1271823;163.1438344;162.2910908;86.01959932;77.12423512;163.25925;83.59918427;79.66006575;10.66888539;wind
2952;91;5;250;0.816190476;117.4124731;115.6431975;78.0630105;70.91737512;84.45852086;13.54114575;44.0851253;93.84341835;49.75829305;76.81280213;25.60426738;0.637142857;0.578820862;0.689342404;0.110521542;0.359818594;0.765941043;0.406122449;0.626938776;0.208979592;111.7034912;115.7409668;98.24523926;142.6574707;44.41223145;80.74951172;183.0322266;102.2827148;126.5075684;117.086792;2.048066747;2.063487106;1.992311515;2.15429452;1.647502594;1.907139905;2.262527563;2.009802247;2.102116508;2.068507907;1.08045977;177.0043604;162.1044368;161.2225933;89.03462278;73.06981399;162.4901051;86.28453857;76.20556649;11.89821783;wind
2036;95;1;251;1.134285714;121.2732983;115.0967217;87.41753628;76.63827916;88.6449962;12.00671704;55.49558194;89.79648954;34.3009076;90.07236816;4.094198553;0.991564626;0.869297052;1.005487528;0.136190476;0.629478458;1.018548753;0.389070295;1.021678005;0.046439909;79.40368652;84.7869873;74.02038574;100.9368896;26.91650391;63.25378418;127.8533936;64.59960938;75.36621094;76.71203613;1.899840666;1.928329204;1.869351344;2.004049918;1.43001865;1.801086512;2.10671226;1.810229892;1.877176682;1.88486351;0.98245614;185.6465862;163.3730276;163.9204259;88.78009765;74.59292995;164.5513688;86.46713869;78.08423009;5.178080865;wind
2742;91;2;251;1.204671202;117.1450443;123.1329417;81.04506268;68.33565486;88.82656326;20.49090841;34.27323721;90.78793811;56.5147009;90.59217709;11.56495878;0.976326531;0.823219955;1.070068027;0.246848073;0.412879819;1.093696145;0.680816327;1.091337868;0.139319728;111.7034912;110.357666;84.7869873;138.6199951;53.83300781;68.63708496;188.4155273;119.7784424;117.086792;78.05786133;2.048066747;2.042802507;1.928329204;2.141825879;1.731048646;1.836558831;2.27511669;2.078378661;2.068507907;1.892416648;1.5;176.1837295;156.7191231;157.5279719;86.67120845;70.04791467;155.9309723;84.04894114;71.88203121;5.892287082;wind
2952;91;5;251;1.335192744;115.3749944;116.1814914;81.41707143;72.46017459;88.24428518;15.78411059;50.75914541;90.87666859;40.11752318;88.69263952;8.695356815;1.08707483;0.967482993;1.178231293;0.210748299;0.677732426;1.213378685;0.535646259;1.184217687;0.116099773;72.67456055;87.4786377;72.67456055;117.086792;44.41223145;61.90795898;173.6114502;111.7034912;111.7034912;74.02038574;1.861382414;1.941902011;1.861382414;2.068507907;1.647502594;1.791746486;2.239578365;2.048066747;2.048066747;1.869351344;1.509090909;173.0185663;157.453753;158.7093401;89.15441279;68.29934022;157.2603734;85.00462666;72.25574676;8.616801595;wind
2036;95;1;252;0.922857143;114.587532;114.4201304;87.21804511;81.71408914;91.65069537;9.936606221;32.1539142;97.66081871;65.50690452;88.06329549;70.45063639;0.804897959;0.754104308;0.845804989;0.09170068;0.296734694;0.901269841;0.604535147;0.812698413;0.65015873;149.3865967;153.4240723;122.4700928;195.1446533;72.67456055;95.55358887;286.6607666;191.1071777;104.9743652;119.7784424;2.174311633;2.185893506;2.088030047;2.290356657;1.861382414;1.980247003;2.457368258;2.281276999;2.021083257;2.078378661;0.876404494;171.737008;150.7350606;150.3866188;87.87827556;62.856785;150.0690864;85.17843986;64.8906465;-2.08038965;wind
2742;91;2;252;0.970340136;112.251024;114.5815942;83.2912694;75.27107871;86.94148439;11.67040568;29.38399701;93.35389792;63.96990092;86.14694335;67.00317816;0.808208617;0.730385488;0.843628118;0.11324263;0.285124717;0.90585034;0.620725624;0.835918367;0.65015873;135.9283447;170.9197998;129.1992188;302.8106689;173.6114502;104.9743652;359.3353271;254.3609619;107.6660156;152.0782471;2.133310028;2.232792375;2.111259888;2.481171173;2.239578365;2.021083257;2.555499916;2.405450459;2.032078642;2.182067098;0.707964602;165.8112653;145.6981143;145.5675573;86.41414297;59.28397137;144.7276318;83.38032565;61.34730613;0.167390481;wind
2952;91;5;252;0.862176871;113.7180903;117.6062063;60.90158329;41.37604545;81.47388354;40.09783809;15.7803377;90.52127716;74.74093946;59.24990795;43.09084214;0.525079365;0.356734694;0.70244898;0.345714286;0.136054422;0.780453515;0.644399093;0.510839002;0.371519274;219.3695068;234.173584;152.0782471;344.53125;192.4530029;90.17028809;425.2807617;335.1104736;173.6114502;165.536499;2.341176259;2.369537903;2.182067098;2.53722862;2.284324692;1.955063457;2.628675737;2.525188002;2.239578365;2.218893766;1.048780488;167.098793;149.0499967;148.4061888;88.48640081;60.56359588;145.6762517;83.5776985;62.09855319;1.295549077;wind
2036;95;1;253;1.444399093;113.7838065;113.2631806;54.28427894;35.41084492;80.52372131;45.11287639;22.57213727;92.82238061;70.25024334;90.02480455;16.07585795;0.784081633;0.511473923;1.1630839;0.651609977;0.326031746;1.340725624;1.014693878;1.30031746;0.232199546;964.956665;1088.772583;982.4523926;1304.104614;321.6522217;915.1611328;1516.744995;601.5838623;982.4523926;1195.092773;2.98450781;3.036937176;2.992311515;3.115312432;2.507386555;2.961497567;3.180912571;2.779296178;2.992311515;3.07740162;0.822072072;161.5235733;144.3232054;145.9202139;87.14436248;57.17884296;140.0001154;81.27629397;58.72382147;-2.739651337;wind
2742;91;2;253;1.132063492;112.5701644;116.119962;37.48097108;18.69241247;67.6348049;48.94239244;11.25310472;88.68279785;77.42969313;22.56229469;82.04470796;0.42430839;0.211609977;0.765668934;0.554058957;0.12739229;1.003945578;0.876553288;0.255419501;0.928798186;1209.896851;1057.818604;979.7607422;1213.934326;234.173584;851.9073486;1312.179565;460.2722168;1034.939575;419.8974609;3.082748346;3.024411201;2.991120034;3.084195192;2.369537903;2.930392365;3.11799327;2.663014761;3.014914994;2.623143249;2.46474359;163.4288554;144.7351519;145.2740337;85.1080866;59.62706528;141.3477028;80.12839649;61.21930627;-0.510988218;wind
2952;91;5;253;1.138231293;115.4484704;116.340377;53.55805243;32.77551996;78.65965416;45.88413419;18.51143517;92.78826998;74.27683481;97.920153;2.040003188;0.609614512;0.373061224;0.895328798;0.522267574;0.210702948;1.056145125;0.845442177;1.114557823;0.023219955;1073.968506;1160.101318;1051.089478;1370.050049;318.9605713;948.8067627;1476.370239;527.5634766;1079.351807;810.1867676;3.030991546;3.06449592;3.021639688;3.136736433;2.503737001;2.977177771;3.169195282;2.722274722;3.033163023;2.908585146;1.332225914;165.8103426;147.8502127;148.4126909;88.44986345;59.40034924;141.877543;82.09760826;59.77993475;0.515670827;wind
2036;95;1;254;0.413015873;130.0551329;117.343627;66.05907544;62.47941144;75.97452509;13.49511365;54.29889096;78.59887998;24.29998902;67.46458768;16.86614692;0.272834467;0.258049887;0.313786848;0.055736961;0.224263039;0.32462585;0.100362812;0.278639456;0.069659864;149.3865967;158.807373;139.9658203;178.994751;39.02893066;121.1242676;200.5279541;79.40368652;166.8823242;161.4990234;2.174311633;2.200870662;2.146021994;2.252840295;1.591386652;2.083231164;2.302174923;1.899840666;2.22241034;2.208169901;1.033333333;193.7372111;175.1100685;171.2702128;88.30790091;86.80216762;175.17819;86.95774687;88.22044309;16.49611178;wind
2742;91;2;254;0.322902494;124.1949222;112.4494236;60.64606742;53.38483146;65.26685393;11.88202247;43.44101124;83.59550562;40.15449438;64.71910112;7.191011236;0.195827664;0.172380952;0.210748299;0.038367347;0.140272109;0.269931973;0.129659864;0.208979592;0.023219955;178.994751;177.6489258;164.1906738;192.4530029;28.2623291;146.6949463;211.2945557;64.59960938;169.5739746;184.3780518;2.252840295;2.249562586;2.215348485;2.284324692;1.451207949;2.166415152;2.324888307;1.810229892;2.2293592;2.265709222;0.919708029;190.7572505;172.2074455;167.2987695;85.65080237;86.55664317;172.3895371;83.47054304;88.91899408;14.8272088;wind
2952;91;5;254;0.584172336;122.7535096;115.1366351;72.85148669;69.74613772;84.26364413;14.5175064;62.79015604;85.72315814;22.9330021;87.44662681;11.92454002;0.425578231;0.407437642;0.492244898;0.084807256;0.366802721;0.500770975;0.133968254;0.510839002;0.069659864;203.2196045;192.4530029;158.807373;218.0236816;59.21630859;134.5825195;235.5194092;100.9368896;158.807373;203.2196045;2.307965602;2.284324692;2.200870662;2.338503669;1.772441331;2.128988655;2.372026703;2.004049918;2.200870662;2.307965602;0.781456954;188.6511609;168.7564335;166.4221805;89.3483141;79.40811936;168.6572647;87.22349585;81.43376885;11.75961343;wind
2036;95;1;255;0.340544218;117.1646308;122.1282199;46.71727261;40.48475163;62.53828739;22.05353576;36.22319883;77.76002131;41.53682248;47.7293914;6.818484485;0.159092971;0.137868481;0.212970522;0.075102041;0.123356009;0.264807256;0.141451247;0.162539683;0.023219955;184.3780518;178.994751;157.4615479;201.8737793;44.41223145;131.8908691;258.3984375;126.5075684;181.6864014;150.7324219;2.265709222;2.252840295;2.197174516;2.305079914;1.647502594;2.12021473;2.412289883;2.102116508;2.259322423;2.178206677;1.205357143;165.3666044;151.0286069;146.3509203;90.59954943;60.42905742;150.4159571;88.66220476;61.75375237;7.213983489;wind
2742;91;2;255;0.193922902;112.8725261;112.5887311;39.80355472;30.19176801;53.04022451;22.8484565;20.20579981;65.45837231;45.2525725;35.92142189;95.79045837;0.077188209;0.058548753;0.102857143;0.04430839;0.039183673;0.126938776;0.087755102;0.069659864;0.185759637;184.3780518;200.5279541;164.1906738;255.7067871;91.51611328;138.6199951;279.9316406;141.3116455;177.6489258;258.3984375;2.265709222;2.302174923;2.215348485;2.407742255;1.961497567;2.141825879;2.447051989;2.150177954;2.249562586;2.412289883;0.6875;168.4288208;152.2588837;145.1361902;87.24788447;65.01099921;152.8199837;84.70508495;68.11489879;6.263689025;wind
2952;91;5;255;0.32984127;114.1866428;116.0786578;47.58696549;25.25780283;74.54970439;49.29190155;15.55066685;88.986663;73.43599615;28.15894404;7.03973601;0.156961451;0.083310658;0.245895692;0.162585034;0.051292517;0.293514739;0.242222222;0.092879819;0.023219955;275.894165;215.3320313;164.1906738;278.5858154;114.3951416;122.4700928;297.4273682;174.9572754;273.2025146;150.7324219;2.440742516;2.333108637;2.215348485;2.444959;2.05840758;2.088030047;2.473380928;2.242932007;2.436484692;2.178206677;1.8125;164.0088492;148.7544142;143.9380612;88.97515693;59.77925728;146.3114457;82.17330914;64.13813659;5.489239269;wind
2036;95;1;256;1.070113379;114.5004769;114.9877654;59.209188;12.72249534;76.69096457;63.96846923;6.640956094;86.3154772;79.67452111;71.60535684;28.20817088;0.633605442;0.136145125;0.820680272;0.684535147;0.07106576;0.923673469;0.85260771;0.766258503;0.30185941;156.1157227;162.8448486;115.7409668;238.2110596;122.4700928;78.05786133;332.4188232;254.3609619;242.2485352;168.2281494;2.193446644;2.211774025;2.063487106;2.376961921;2.088030047;1.892416648;2.521685608;2.405450459;2.38426116;2.225898668;1.44;172.9187035;153.4511206;153.7456026;87.78338001;65.6677406;153.7506661;83.78107004;69.96959607;0.332439475;wind
2742;91;2;256;1.065034014;112.8645957;117.2034177;41.59001874;12.17850451;78.57690342;66.39839891;6.357520014;89.92079714;83.56327712;74.12706524;61.04581843;0.442947846;0.129705215;0.836870748;0.707165533;0.067709751;0.957687075;0.889977324;0.789478458;0.65015873;219.3695068;213.9862061;157.4615479;279.9316406;122.4700928;100.9368896;378.1768799;277.2399902;269.1650391;187.0697021;2.341176259;2.330385779;2.197174516;2.447051989;2.088030047;2.004049918;2.577694974;2.442855875;2.43001865;2.272003455;1.438848921;165.5976428;151.190691;151.4645107;85.18127014;66.00942081;149.9051224;80.36311858;69.54200385;6.172075349;wind
2952;91;5;256;1.057324263;118.3116098;115.9252712;55.04846873;20.20674273;84.30556747;64.09882474;11.79548769;93.09856738;81.30307969;81.25589774;41.72600154;0.582040816;0.213650794;0.89138322;0.677732426;0.124716553;0.984353741;0.859637188;0.859138322;0.441179138;282.623291;176.3031006;137.2741699;263.7817383;126.5075684;92.86193848;318.9605713;226.0986328;98.24523926;172.265625;2.451207949;2.24625995;2.137588826;2.421244726;2.102116508;1.967837745;2.503737001;2.354297936;1.992311515;2.236198624;0.5703125;163.9451421;149.6528646;149.8951329;88.42846575;61.22439887;147.4151139;83.66254367;63.75257028;10.78158165;wind
2036;95;1;257;1.73845805;114.0193183;116.7044768;69.96843451;25.4663084;88.01033052;62.54402212;13.44533431;92.42167323;78.97633892;92.1608014;61.44053427;1.216371882;0.442721088;1.530022676;1.087301587;0.233741497;1.606712018;1.372970522;1.602176871;1.068117914;952.8442383;1033.59375;959.5733643;1258.346558;298.7731934;923.236084;1566.540527;643.3044434;1106.268311;1106.268311;2.979021912;3.014349875;2.982078184;3.099800265;2.475341629;2.96531277;3.194941635;2.808416551;3.043860472;3.043860472;1;162.9968338;146.6841868;149.0859422;88.35074888;58.3334379;140.3837777;80.80606594;59.57771175;-3.593737766;wind
2742;91;2;257;1.317142857;112.8926661;117.8668894;48.23193196;29.60437971;75.18851358;45.58413387;11.56216644;88.37929966;76.81713322;5.288709844;14.10322625;0.635283447;0.389931973;0.990340136;0.600408163;0.152290249;1.164081633;1.011791383;0.069659864;0.185759637;968.9941406;1162.792969;987.8356934;1519.436646;531.6009521;929.96521;1586.727905;656.7626953;1025.518799;1180.288696;2.986321151;3.065502397;2.994684714;3.181682596;2.72558575;2.968466702;3.20050246;2.817408477;3.010943626;3.071988248;0.868871152;164.5738527;145.0121085;146.2085869;86.34412031;58.66798822;140.8714741;78.9380525;61.93342164;-1.809712418;wind
2952;91;5;257;1.092653061;115.2900739;121.4741095;46.08392479;20.7487652;72.14128585;51.39252065;12.1238534;88.93039472;76.80654132;19.12588719;40.37687295;0.503537415;0.226712018;0.788253968;0.56154195;0.132471655;0.97170068;0.839229025;0.208979592;0.441179138;947.4609375;1053.781128;947.4609375;1479.06189;531.6009521;897.6654053;1584.036255;686.3708496;947.4609375;1193.746948;2.976561314;3.022750417;2.976561314;3.169986347;2.72558575;2.953114488;3.199765117;2.836558831;2.976561314;3.076912274;0.793686584;165.9223678;147.8956063;148.2806094;88.84762715;59.0479791;143.3689512;82.64849568;60.72045552;1.736657216;wind
2036;95;1;258;0.485306122;113.2319724;113.0364284;51.11671806;37.5852724;61.32137183;23.73609943;24.5210728;78.77768433;54.25661153;52.63059527;14.35379871;0.248072562;0.182403628;0.297596372;0.115192744;0.119002268;0.382312925;0.263310658;0.255419501;0.069659864;172.265625;183.0322266;161.4990234;218.0236816;56.5246582;119.7784424;282.623291;162.8448486;169.5739746;172.265625;2.236198624;2.262527563;2.208169901;2.338503669;1.752237945;2.078378661;2.451207949;2.211774025;2.2293592;2.236198624;0.984375;166.1675136;150.8985677;147.7591312;88.00419217;62.8943755;151.1499184;85.71000238;65.43991603;3.214377184;wind
2742;91;2;258;0.406802721;110.5454336;117.1644625;57.53623188;43.64548495;72.94314381;29.29765886;21.76142698;83.77926421;62.01783724;68.49498328;5.707915273;0.234058957;0.17755102;0.296734694;0.119183673;0.088526077;0.340816327;0.252290249;0.278639456;0.023219955;228.7902832;218.0236816;168.2281494;240.90271;72.67456055;125.1617432;286.6607666;161.4990234;220.715332;226.0986328;2.359437576;2.338503669;2.225898668;2.381841685;1.861382414;2.097471603;2.457368258;2.208169901;2.343832503;2.354297936;0.976190476;161.8940727;148.1704804;144.264803;85.15829308;63.01218729;146.0034149;80.96110044;65.0423145;3.654775788;wind
2952;91;5;258;0.524217687;114.4051579;115.0547409;48.12700061;26.83623151;69.56484125;42.72860974;11.83493382;85.80327018;73.96833636;48.72393806;4.429448914;0.252290249;0.140680272;0.364671202;0.22399093;0.062040816;0.449795918;0.387755102;0.255419501;0.023219955;165.536499;183.0322266;162.8448486;226.0986328;63.25378418;134.5825195;368.7561035;234.173584;139.9658203;166.8823242;2.218893766;2.262527563;2.211774025;2.354297936;1.801086512;2.128988655;2.566739217;2.369537903;2.146021994;2.22241034;0.838709677;163.1688225;148.8744153;146.0699077;87.94628426;60.92813101;145.6190741;81.86882887;63.75024521;5.855409447;wind
2036;95;1;259;0.680997732;129.5785544;113.9933121;80.90037294;76.75812467;88.765317;12.00719233;71.68353756;89.80420884;18.12067128;78.42301545;13.6387853;0.550929705;0.522721088;0.604489796;0.081768707;0.488163265;0.611564626;0.123401361;0.534058957;0.092879819;100.9368896;156.1157227;104.9743652;216.6778564;111.7034912;90.17028809;257.0526123;166.8823242;104.9743652;238.2110596;2.004049918;2.193446644;2.021083257;2.335814531;2.048066747;1.955063457;2.410022022;2.22241034;2.021083257;2.376961921;0.440677966;193.3591343;172.2413175;170.5730633;87.10472657;85.13659088;172.2423927;85.84178869;86.40060402;13.46181277;wind
2742;91;2;259;0.654965986;124.1043576;115.5520902;74.8857499;71.90832295;84.24733416;12.33901122;67.37294004;88.41573189;21.04279186;74.44952223;10.63564603;0.49047619;0.470975057;0.551791383;0.080816327;0.441269841;0.579092971;0.137823129;0.487619048;0.069659864;187.0697021;193.7988281;137.2741699;248.9776611;111.7034912;99.59106445;283.9691162;184.3780518;103.62854;253.0151367;2.272003455;2.287351147;2.137588826;2.396160383;2.048066747;1.998220374;2.45327111;2.265709222;2.01547938;2.403146504;0.409574468;189.1711307;168.6976648;166.8601529;85.04455782;83.65310694;169.7057355;84.48628377;85.21945169;13.63896234;wind
2952;91;5;259;0.702176871;122.4393412;117.2826077;82.94904088;75.92197894;91.68119873;15.75921979;72.45365885;96.1635342;23.70987535;92.59187496;19.84111606;0.58244898;0.533106576;0.643764172;0.110657596;0.508752834;0.675238095;0.166485261;0.65015873;0.139319728;170.9197998;187.0697021;144.0032959;242.2485352;98.24523926;103.62854;281.2774658;177.6489258;106.3201904;235.5194092;2.232792375;2.272003455;2.158372432;2.38426116;1.992311515;2.01547938;2.449134941;2.249562586;2.026615746;2.372026703;0.451428571;186.7539954;167.4782672;165.9430129;88.44693136;79.03133584;167.9307829;87.63075009;80.30003286;12.61612874;wind
2036;95;1;260;0.489705215;118.6338163;113.9611857;28.69049824;16.17892202;43.27653269;27.09761067;12.04852751;65.91035377;53.86182626;18.96647527;80.60751991;0.140498866;0.079229025;0.211927438;0.132698413;0.059002268;0.32276644;0.263764172;0.092879819;0.394739229;99.59106445;83.44116211;64.59960938;100.9368896;36.33728027;52.48718262;113.0493164;60.56213379;92.86193848;60.56213379;1.998220374;1.921380344;1.810229892;2.004049918;1.560352419;1.720053262;2.053267941;1.782201168;1.967837745;1.782201168;1.533333333;173.8480413;159.9356558;156.8354053;87.60156003;72.33409576;159.8215577;83.73136067;76.09019698;9.607332654;wind
2742;91;2;260;0.49170068;111.6084417;117.2584779;21.02933038;15.00645637;40.86884339;25.86238701;11.99963106;58.02434975;46.02471869;18.88950378;66.11326324;0.103401361;0.073786848;0.200952381;0.127165533;0.059002268;0.285306122;0.226303855;0.092879819;0.325079365;99.59106445;88.82446289;74.02038574;103.62854;29.6081543;61.90795898;115.7409668;53.83300781;99.59106445;76.71203613;1.998220374;1.94853259;1.869351344;2.01547938;1.471411335;1.791746486;2.063487106;1.731048646;1.998220374;1.88486351;1.298245614;165.0961458;154.6809221;151.5983307;85.86749299;68.8134291;154.9874947;82.21789269;72.76960204;10.49979071;wind
2952;91;5;260;0.472789116;113.6109499;119.8232199;22.34052758;13.51558753;34.77218225;21.25659472;8.642685851;58.25419664;49.61151079;24.55635492;88.4028777;0.105623583;0.063900227;0.164399093;0.100498866;0.040861678;0.275419501;0.234557823;0.116099773;0.417959184;82.09533691;82.09533691;71.32873535;92.86193848;21.53320313;60.56213379;104.9743652;44.41223145;83.44116211;75.36621094;1.91431849;1.91431849;1.853264524;1.967837745;1.333108637;1.782201168;2.021083257;1.647502594;1.921380344;1.877176682;1.107142857;164.3462593;157.0515182;153.7986094;88.54246363;68.50905454;157.4771934;79.21686735;78.26032603;15.7418839;wind
2041;95;1;261;3.202403628;117.1280288;115.3678932;63.31978531;33.41877558;85.98558339;52.56680781;15.11336439;90.9931599;75.87979551;37.70410548;0.725078951;2.027755102;1.070204082;2.753605442;1.683401361;0.48399093;2.913968254;2.429977324;1.207437642;0.023219955;80.74951172;111.7034912;88.82446289;152.0782471;63.25378418;68.63708496;209.9487305;141.3116455;74.02038574;148.0407715;1.907139905;2.048066747;1.94853259;2.182067098;1.801086512;1.836558831;2.322113253;2.150177954;1.869351344;2.17038134;0.5;175.2769104;158.0691564;163.1239786;88.93736165;69.13179473;158.0876539;87.6113057;70.47634823;4.93877238;wind
2781;91;2;261;3.111519274;114.5613449;120.1722393;53.66497107;30.72920462;79.39483158;48.66562696;14.8245857;91.31746564;76.49287994;85.81964465;57.46184903;1.669795918;0.956145125;2.470385488;1.514240363;0.461269841;2.841360544;2.380090703;2.670294785;1.787936508;98.24523926;176.3031006;107.6660156;238.2110596;130.5450439;86.1328125;255.7067871;169.5739746;236.8652344;239.5568848;1.992311515;2.24625995;2.032078642;2.376961921;2.115760389;1.935168628;2.407742255;2.2293592;2.374501322;2.379408657;0.988764045;165.5775138;152.5227015;157.4524897;85.63289345;66.88980801;152.0558405;83.3634633;68.69237715;10.03967152;wind
3084;91;5;261;3.420907029;115.8407147;115.5071873;52.54073259;27.62126977;86.1038565;58.48258673;15.87411011;91.87336771;75.9992576;92.31217934;77.3793268;1.797369615;0.944897959;2.94553288;2.000634921;0.543038549;3.142902494;2.599863946;3.157913832;2.64707483;154.7698975;149.3865967;109.0118408;197.8363037;88.82446289;90.17028809;243.5943604;153.4240723;164.1906738;150.7324219;2.189686495;2.174311633;2.037473673;2.296305989;1.94853259;1.955063457;2.386667229;2.185893506;2.215348485;2.178206677;1.089285714;168.5713479;153.8684446;159.2099149;88.64738581;65.22105875;152.8054007;83.86724967;68.93815106;9.074767519;wind
